"@timestamp",message
"March 7th 2019, 16:46:22.000","85.140.25.145 - - [07/Mar/2019:16:46:22 +0800] ""GET /order/cart_info HTTP/1.1"" 500 74 ""-"" ""okhttp/3.10.0"" ""85.140.25.145, 88.221.216.134"" ""-"" ""-"" ""memberId=69613670;currency=RUB;SHE_ID=-;userInfo[fb_user]=1;userInfo[is_wholesale]=common;origin_other_id=-;ref_cj=-;ref_linkshare=-;source_wga=-;cookieId=-;session_id=-;net_type=-;dev_id=shein_1c38dc1a-55db-4822-bc98-38a5104b27ff;language=-;applanguage=ru;network_type=4G;Device=MiA2Lite Android9;AppName=shein app;AppVersion=6.5.2;AppCountry=RU;SiteUID=andshRU;AppType=shein;"" 0.170 10.160.10.15:8001 api-service.shein.com 0.170"
"March 7th 2019, 16:46:21.000","91.229.177.208 - - [07/Mar/2019:16:46:21 +0800] ""GET /order/cart_info HTTP/1.1"" 500 74 ""-"" ""ZZKKO/6.5.2 (iPhone; iOS 12.1.4; Scale/3.00)"" ""91.229.177.208"" ""-"" ""-"" ""memberId=-;currency=RUB;SHE_ID=-;userInfo[fb_user]=1;userInfo[is_wholesale]=common;origin_other_id=-;ref_cj=-;ref_linkshare=-;source_wga=-;cookieId=-;session_id=-;net_type=-;dev_id=5b567523c4acfae4f3c84030def2eb40;language=-;applanguage=ru;network_type=WIFI;Device=iphone8plus ios12.1.4;AppName=shein app;AppVersion=6.5.2;AppCountry=RU;SiteUID=iosshRU;AppType=shein;"" 0.068 10.160.11.122:8001 api-service.shein.com 0.068"
"March 7th 2019, 16:46:16.000","217.118.64.52 - - [07/Mar/2019:16:46:16 +0800] ""GET /order/cart_info HTTP/1.1"" 500 74 ""-"" ""okhttp/3.10.0"" ""217.118.64.52"" ""-"" ""-"" ""memberId=69727525;currency=RUB;SHE_ID=-;userInfo[fb_user]=1;userInfo[is_wholesale]=common;origin_other_id=-;ref_cj=-;ref_linkshare=-;source_wga=-;cookieId=-;session_id=-;net_type=-;dev_id=shein_5a7961e0-de00-469d-b7ca-61fdd72d75fb;language=-;applanguage=ru;network_type=4G;Device=LLD-L21 Android8.0.0;AppName=shein app;AppVersion=6.5.2;AppCountry=RU;SiteUID=andshRU;AppType=shein;"" 0.113 10.160.11.122:8001 api-service.shein.com 0.113"
"March 7th 2019, 16:46:13.000","217.118.64.52 - - [07/Mar/2019:16:46:13 +0800] ""GET /order/cart_info HTTP/1.1"" 500 74 ""-"" ""okhttp/3.10.0"" ""217.118.64.52, 2.22.31.172, 23.56.175.37"" ""-"" ""-"" ""memberId=69727525;currency=RUB;SHE_ID=-;userInfo[fb_user]=1;userInfo[is_wholesale]=common;origin_other_id=-;ref_cj=-;ref_linkshare=-;source_wga=-;cookieId=-;session_id=-;net_type=-;dev_id=shein_5a7961e0-de00-469d-b7ca-61fdd72d75fb;language=-;applanguage=ru;network_type=4G;Device=LLD-L21 Android8.0.0;AppName=shein app;AppVersion=6.5.2;AppCountry=RU;SiteUID=andshRU;AppType=shein;"" 0.112 10.160.11.187:8001 api-service.shein.com 0.112"
"March 7th 2019, 16:46:11.000","85.26.241.44 - - [07/Mar/2019:16:46:11 +0800] ""GET /order/cart_info HTTP/1.1"" 500 74 ""-"" ""okhttp/3.10.0"" ""85.26.241.44, 2.22.31.172, 23.56.175.68"" ""-"" ""-"" ""memberId=67546491;currency=RUB;SHE_ID=-;userInfo[fb_user]=1;userInfo[is_wholesale]=common;origin_other_id=-;ref_cj=-;ref_linkshare=-;source_wga=-;cookieId=-;session_id=-;net_type=-;dev_id=shein_98ecdbcf-d03b-4b8f-b404-865a020c57c8;language=-;applanguage=ru;network_type=4G;Device=MiMIX2S Android8.0.0;AppName=shein app;AppVersion=6.5.2;AppCountry=RU;SiteUID=andshRU;AppType=shein;"" 0.159 10.160.10.217:8001 api-service.shein.com 0.159"
"March 7th 2019, 16:46:03.000","217.118.64.52 - - [07/Mar/2019:16:46:03 +0800] ""GET /order/cart_info HTTP/1.1"" 500 74 ""-"" ""okhttp/3.10.0"" ""217.118.64.52"" ""-"" ""-"" ""memberId=69727525;currency=RUB;SHE_ID=-;userInfo[fb_user]=1;userInfo[is_wholesale]=common;origin_other_id=-;ref_cj=-;ref_linkshare=-;source_wga=-;cookieId=-;session_id=-;net_type=-;dev_id=shein_5a7961e0-de00-469d-b7ca-61fdd72d75fb;language=-;applanguage=ru;network_type=4G;Device=LLD-L21 Android8.0.0;AppName=shein app;AppVersion=6.5.2;AppCountry=RU;SiteUID=andshRU;AppType=shein;"" 0.109 10.160.11.122:8001 api-service.shein.com 0.109"
"March 7th 2019, 16:46:02.000","217.118.64.52 - - [07/Mar/2019:16:46:02 +0800] ""GET /order/cart_info HTTP/1.1"" 500 74 ""-"" ""okhttp/3.10.0"" ""217.118.64.52, 2.22.31.172, 23.56.175.37"" ""-"" ""-"" ""memberId=69727525;currency=RUB;SHE_ID=-;userInfo[fb_user]=1;userInfo[is_wholesale]=common;origin_other_id=-;ref_cj=-;ref_linkshare=-;source_wga=-;cookieId=-;session_id=-;net_type=-;dev_id=shein_5a7961e0-de00-469d-b7ca-61fdd72d75fb;language=-;applanguage=ru;network_type=4G;Device=LLD-L21 Android8.0.0;AppName=shein app;AppVersion=6.5.2;AppCountry=RU;SiteUID=andshRU;AppType=shein;"" 0.110 10.160.11.122:8001 api-service.shein.com 0.110"
"March 7th 2019, 16:46:00.000","85.140.0.54 - - [07/Mar/2019:16:46:00 +0800] ""GET /order/cart_info HTTP/1.1"" 500 74 ""-"" ""ZZKKO/6.4.9 (iPhone; iOS 11.2.2; Scale/2.00)"" ""85.140.0.54"" ""-"" ""-"" ""memberId=39157575;currency=RUB;SHE_ID=-;userInfo[fb_user]=1;userInfo[is_wholesale]=common;origin_other_id=-;ref_cj=-;ref_linkshare=-;source_wga=-;cookieId=-;session_id=-;net_type=-;dev_id=a4f279f85d451f56352809172c8fa77e;language=-;applanguage=ru;network_type=4G;Device=iphone6splus ios11.2.2;AppName=shein app;AppVersion=6.4.9;AppCountry=RU;SiteUID=iosshRU;AppType=shein;"" 0.228 10.160.10.15:8001 api-service.shein.com 0.228"
"March 7th 2019, 16:45:59.000","217.118.64.52 - - [07/Mar/2019:16:45:59 +0800] ""GET /order/cart_info HTTP/1.1"" 500 74 ""-"" ""okhttp/3.10.0"" ""217.118.64.52"" ""-"" ""-"" ""memberId=69727525;currency=RUB;SHE_ID=-;userInfo[fb_user]=1;userInfo[is_wholesale]=common;origin_other_id=-;ref_cj=-;ref_linkshare=-;source_wga=-;cookieId=-;session_id=-;net_type=-;dev_id=shein_5a7961e0-de00-469d-b7ca-61fdd72d75fb;language=-;applanguage=ru;network_type=4G;Device=LLD-L21 Android8.0.0;AppName=shein app;AppVersion=6.5.2;AppCountry=RU;SiteUID=andshRU;AppType=shein;"" 0.199 10.160.11.122:8001 api-service.shein.com 0.199"
"March 7th 2019, 16:45:57.000","5.140.77.2 - - [07/Mar/2019:16:45:57 +0800] ""GET /order/cart_info HTTP/1.1"" 500 74 ""-"" ""okhttp/3.10.0"" ""5.140.77.2"" ""-"" ""-"" ""memberId=67134182;currency=RUB;SHE_ID=-;userInfo[fb_user]=1;userInfo[is_wholesale]=common;origin_other_id=-;ref_cj=-;ref_linkshare=-;source_wga=-;cookieId=-;session_id=-;net_type=-;dev_id=shein_6dfe376b-c6a0-4e92-8682-9609ff19c6c7;language=-;applanguage=ru;network_type=WIFI;Device=SM-A520F Android8.0.0;AppName=shein app;AppVersion=6.5.2;AppCountry=RU;SiteUID=andshRU;AppType=shein;"" 0.174 10.160.10.217:8001 api-service.shein.com 0.174"
"March 7th 2019, 16:45:54.000","213.87.122.213 - - [07/Mar/2019:16:45:54 +0800] ""GET /order/cart_info HTTP/1.1"" 500 74 ""-"" ""okhttp/3.10.0"" ""213.87.122.213"" ""-"" ""-"" ""memberId=67528072;currency=RUB;SHE_ID=-;userInfo[fb_user]=1;userInfo[is_wholesale]=common;origin_other_id=-;ref_cj=-;ref_linkshare=-;source_wga=-;cookieId=-;session_id=-;net_type=-;dev_id=shein_ff3322dd-bd95-46d3-a45d-19376a2eb57e;language=-;applanguage=ru;network_type=3G;Device=SM-A520F Android8.0.0;AppName=shein app;AppVersion=6.4.4;AppCountry=RU;SiteUID=andshRU;AppType=shein;"" 0.103 10.160.10.15:8001 api-service.shein.com 0.103"
"March 7th 2019, 16:45:53.000","85.26.235.138 - - [07/Mar/2019:16:45:53 +0800] ""GET /order/cart_info HTTP/1.1"" 500 74 ""-"" ""okhttp/3.10.0"" ""85.26.235.138"" ""-"" ""-"" ""memberId=68838497;currency=RUB;SHE_ID=-;userInfo[fb_user]=1;userInfo[is_wholesale]=common;origin_other_id=-;ref_cj=-;ref_linkshare=-;source_wga=-;cookieId=-;session_id=-;net_type=-;dev_id=shein_1fe926c1-f0b9-4528-89c9-b230fe2dac5f;language=-;applanguage=ru;network_type=4G;Device=SM-J530FM Android8.1.0;AppName=shein app;AppVersion=6.5.2;AppCountry=RU;SiteUID=andshRU;AppType=shein;"" 0.119 10.160.10.15:8001 api-service.shein.com 0.119"
"March 7th 2019, 16:45:52.000","213.87.122.213 - - [07/Mar/2019:16:45:52 +0800] ""GET /order/cart_info HTTP/1.1"" 500 74 ""-"" ""okhttp/3.10.0"" ""213.87.122.213, 88.221.216.77"" ""-"" ""-"" ""memberId=67528072;currency=RUB;SHE_ID=-;userInfo[fb_user]=1;userInfo[is_wholesale]=common;origin_other_id=-;ref_cj=-;ref_linkshare=-;source_wga=-;cookieId=-;session_id=-;net_type=-;dev_id=shein_ff3322dd-bd95-46d3-a45d-19376a2eb57e;language=-;applanguage=ru;network_type=3G;Device=SM-A520F Android8.0.0;AppName=shein app;AppVersion=6.4.4;AppCountry=RU;SiteUID=andshRU;AppType=shein;"" 0.091 10.160.10.217:8001 api-service.shein.com 0.091"
"March 7th 2019, 16:45:51.000","213.87.122.213 - - [07/Mar/2019:16:45:51 +0800] ""GET /order/cart_info HTTP/1.1"" 500 74 ""-"" ""okhttp/3.10.0"" ""213.87.122.213, 88.221.216.77"" ""-"" ""-"" ""memberId=67528072;currency=RUB;SHE_ID=-;userInfo[fb_user]=1;userInfo[is_wholesale]=common;origin_other_id=-;ref_cj=-;ref_linkshare=-;source_wga=-;cookieId=-;session_id=-;net_type=-;dev_id=shein_ff3322dd-bd95-46d3-a45d-19376a2eb57e;language=-;applanguage=ru;network_type=3G;Device=SM-A520F Android8.0.0;AppName=shein app;AppVersion=6.4.4;AppCountry=RU;SiteUID=andshRU;AppType=shein;"" 0.109 10.160.11.122:8001 api-service.shein.com 0.109"
"March 7th 2019, 16:45:50.000","85.26.235.138 - - [07/Mar/2019:16:45:50 +0800] ""GET /order/cart_info HTTP/1.1"" 500 74 ""-"" ""okhttp/3.10.0"" ""85.26.235.138"" ""-"" ""-"" ""memberId=68838497;currency=RUB;SHE_ID=-;userInfo[fb_user]=1;userInfo[is_wholesale]=common;origin_other_id=-;ref_cj=-;ref_linkshare=-;source_wga=-;cookieId=-;session_id=-;net_type=-;dev_id=shein_1fe926c1-f0b9-4528-89c9-b230fe2dac5f;language=-;applanguage=ru;network_type=4G;Device=SM-J530FM Android8.1.0;AppName=shein app;AppVersion=6.5.2;AppCountry=RU;SiteUID=andshRU;AppType=shein;"" 0.118 10.160.10.15:8001 api-service.shein.com 0.118"
"March 7th 2019, 16:45:46.000","85.26.235.138 - - [07/Mar/2019:16:45:46 +0800] ""GET /order/cart_info HTTP/1.1"" 500 74 ""-"" ""okhttp/3.10.0"" ""85.26.235.138, 2.22.31.173, 23.56.175.68"" ""-"" ""-"" ""memberId=68838497;currency=RUB;SHE_ID=-;userInfo[fb_user]=1;userInfo[is_wholesale]=common;origin_other_id=-;ref_cj=-;ref_linkshare=-;source_wga=-;cookieId=-;session_id=-;net_type=-;dev_id=shein_1fe926c1-f0b9-4528-89c9-b230fe2dac5f;language=-;applanguage=ru;network_type=4G;Device=SM-J530FM Android8.1.0;AppName=shein app;AppVersion=6.5.2;AppCountry=RU;SiteUID=andshRU;AppType=shein;"" 0.126 10.160.11.122:8001 api-service.shein.com 0.126"
"March 7th 2019, 16:45:41.000","81.91.48.153 - - [07/Mar/2019:16:45:41 +0800] ""GET /order/cart_info HTTP/1.1"" 500 74 ""-"" ""okhttp/3.10.0"" ""81.91.48.153, 217.212.252.228"" ""-"" ""-"" ""memberId=63432329;currency=RUB;SHE_ID=-;userInfo[fb_user]=1;userInfo[is_wholesale]=common;origin_other_id=-;ref_cj=-;ref_linkshare=-;source_wga=-;cookieId=-;session_id=-;net_type=-;dev_id=shein_e13f817f-c378-407c-af87-c117b95adac2;language=-;applanguage=ru;network_type=WIFI;Device=FIG-LX1 Android8.0.0;AppName=shein app;AppVersion=6.5.2;AppCountry=RU;SiteUID=andshRU;AppType=shein;"" 0.086 10.160.10.15:8001 api-service.shein.com 0.086"
"March 7th 2019, 16:45:37.000","81.91.48.153 - - [07/Mar/2019:16:45:37 +0800] ""GET /order/cart_info HTTP/1.1"" 500 74 ""-"" ""okhttp/3.10.0"" ""81.91.48.153"" ""-"" ""-"" ""memberId=63432329;currency=RUB;SHE_ID=-;userInfo[fb_user]=1;userInfo[is_wholesale]=common;origin_other_id=-;ref_cj=-;ref_linkshare=-;source_wga=-;cookieId=-;session_id=-;net_type=-;dev_id=shein_e13f817f-c378-407c-af87-c117b95adac2;language=-;applanguage=ru;network_type=WIFI;Device=FIG-LX1 Android8.0.0;AppName=shein app;AppVersion=6.5.2;AppCountry=RU;SiteUID=andshRU;AppType=shein;"" 0.219 10.160.10.217:8001 api-service.shein.com 0.219"
"March 7th 2019, 16:45:35.000","213.87.122.213 - - [07/Mar/2019:16:45:35 +0800] ""GET /order/cart_info HTTP/1.1"" 500 74 ""-"" ""okhttp/3.10.0"" ""213.87.122.213, 88.221.216.77"" ""-"" ""-"" ""memberId=67528072;currency=RUB;SHE_ID=-;userInfo[fb_user]=1;userInfo[is_wholesale]=common;origin_other_id=-;ref_cj=-;ref_linkshare=-;source_wga=-;cookieId=-;session_id=-;net_type=-;dev_id=shein_ff3322dd-bd95-46d3-a45d-19376a2eb57e;language=-;applanguage=ru;network_type=3G;Device=SM-A520F Android8.0.0;AppName=shein app;AppVersion=6.4.4;AppCountry=RU;SiteUID=andshRU;AppType=shein;"" 0.102 10.160.11.122:8001 api-service.shein.com 0.102"
"March 7th 2019, 16:45:31.000","213.87.122.213 - - [07/Mar/2019:16:45:31 +0800] ""GET /order/cart_info HTTP/1.1"" 500 74 ""-"" ""okhttp/3.10.0"" ""213.87.122.213"" ""-"" ""-"" ""memberId=67528072;currency=RUB;SHE_ID=-;userInfo[fb_user]=1;userInfo[is_wholesale]=common;origin_other_id=-;ref_cj=-;ref_linkshare=-;source_wga=-;cookieId=-;session_id=-;net_type=-;dev_id=shein_ff3322dd-bd95-46d3-a45d-19376a2eb57e;language=-;applanguage=ru;network_type=3G;Device=SM-A520F Android8.0.0;AppName=shein app;AppVersion=6.4.4;AppCountry=RU;SiteUID=andshRU;AppType=shein;"" 0.214 10.160.10.217:8001 api-service.shein.com 0.214"
"March 7th 2019, 16:45:17.000","77.222.106.66 - - [07/Mar/2019:16:45:17 +0800] ""GET /order/cart_info HTTP/1.1"" 500 74 ""-"" ""ZZKKO/6.5.2 (iPhone; iOS 12.1; Scale/2.00)"" ""77.222.106.66, 87.245.209.205"" ""-"" ""-"" ""memberId=-;currency=RUB;SHE_ID=-;userInfo[fb_user]=1;userInfo[is_wholesale]=common;origin_other_id=-;ref_cj=-;ref_linkshare=-;source_wga=-;cookieId=-;session_id=-;net_type=-;dev_id=ebcd663f90da6a3ce62f75bf17641351;language=-;applanguage=ru;network_type=WIFI;Device=iphone6splus ios12.1;AppName=shein app;AppVersion=6.5.2;AppCountry=RU;SiteUID=iosshRU;AppType=shein;"" 0.092 10.160.11.187:8001 api-service.shein.com 0.092"
"March 7th 2019, 16:45:16.000","91.193.179.208 - - [07/Mar/2019:16:45:16 +0800] ""GET /order/cart_info HTTP/1.1"" 500 74 ""-"" ""ZZKKO/6.5.2 (iPhone; iOS 12.1.4; Scale/3.00)"" ""91.193.179.208, 23.62.226.13"" ""-"" ""-"" ""memberId=37279941;currency=RUB;SHE_ID=-;userInfo[fb_user]=1;userInfo[is_wholesale]=common;origin_other_id=-;ref_cj=-;ref_linkshare=-;source_wga=-;cookieId=-;session_id=-;net_type=-;dev_id=f1fb43db896ac3be690397401500b313;language=-;applanguage=ru;network_type=4G;Device=iphone6plus ios12.1.4;AppName=shein app;AppVersion=6.5.2;AppCountry=RU;SiteUID=iosshRU;AppType=shein;"" 0.248 10.160.11.122:8001 api-service.shein.com 0.248"
"March 7th 2019, 16:45:14.000","185.97.201.52 - - [07/Mar/2019:16:45:14 +0800] ""GET /order/cart_info HTTP/1.1"" 500 74 ""-"" ""okhttp/3.10.0"" ""185.97.201.52"" ""-"" ""-"" ""memberId=34842825;currency=RUB;SHE_ID=-;userInfo[fb_user]=1;userInfo[is_wholesale]=common;origin_other_id=-;ref_cj=-;ref_linkshare=-;source_wga=-;cookieId=-;session_id=-;net_type=-;dev_id=shein_719cdb2a-f893-43d0-ac26-430dbbd00e8f;language=-;applanguage=ru;network_type=WIFI;Device=LLD-L31 Android8.0.0;AppName=shein app;AppVersion=6.5.2;AppCountry=RU;SiteUID=andshRU;AppType=shein;"" 0.096 10.160.11.122:8001 api-service.shein.com 0.096"
"March 7th 2019, 16:45:12.000","77.232.152.131 - - [07/Mar/2019:16:45:12 +0800] ""GET /order/cart_info HTTP/1.1"" 500 74 ""-"" ""ZZKKO/6.5.2 (iPhone; iOS 12.1.4; Scale/3.00)"" ""77.232.152.131"" ""-"" ""-"" ""memberId=69540760;currency=RUB;SHE_ID=-;userInfo[fb_user]=1;userInfo[is_wholesale]=common;origin_other_id=-;ref_cj=-;ref_linkshare=-;source_wga=-;cookieId=-;session_id=-;net_type=-;dev_id=fad7fedcf46a28e6d339931f03f27037;language=-;applanguage=ru;network_type=WIFI;Device=iphoneX ios12.1.4;AppName=shein app;AppVersion=6.5.2;AppCountry=RU;SiteUID=iosshRU;AppType=shein;"" 0.123 10.160.11.187:8001 api-service.shein.com 0.123"
"March 7th 2019, 16:45:10.000","213.87.157.45 - - [07/Mar/2019:16:45:10 +0800] ""GET /order/cart_info HTTP/1.1"" 500 74 ""-"" ""ZZKKO/6.5.2 (iPhone; iOS 12.1.4; Scale/3.00)"" ""213.87.157.45, 23.50.59.181, 23.56.175.37"" ""-"" ""-"" ""memberId=-;currency=RUB;SHE_ID=-;userInfo[fb_user]=1;userInfo[is_wholesale]=common;origin_other_id=-;ref_cj=-;ref_linkshare=-;source_wga=-;cookieId=-;session_id=-;net_type=-;dev_id=c5cac07378e06607fb64ebdad03d0c9e;language=-;applanguage=ru;network_type=4G;Device=iphone7plus ios12.1.4;AppName=shein app;AppVersion=6.5.2;AppCountry=RU;SiteUID=iosshRU;AppType=shein;"" 0.084 10.160.11.187:8001 api-service.shein.com 0.084"
"March 7th 2019, 16:45:08.000","5.137.202.44 - - [07/Mar/2019:16:45:08 +0800] ""GET /order/cart_info HTTP/1.1"" 500 74 ""-"" ""okhttp/3.10.0"" ""5.137.202.44, 2.22.31.172, 23.56.175.68"" ""-"" ""-"" ""memberId=46646841;currency=RUB;SHE_ID=-;userInfo[fb_user]=1;userInfo[is_wholesale]=common;origin_other_id=-;ref_cj=-;ref_linkshare=-;source_wga=-;cookieId=-;session_id=-;net_type=-;dev_id=shein_1ca3756f-ce66-44e3-a5d9-3bf7c06920dd;language=-;applanguage=ru;network_type=WIFI;Device=LG-K220 Android6.0.1;AppName=shein app;AppVersion=6.5.2;AppCountry=RU;SiteUID=andshRU;AppType=shein;"" 0.100 10.160.10.15:8001 api-service.shein.com 0.100"
"March 7th 2019, 16:45:06.000","77.35.123.183 - - [07/Mar/2019:16:45:06 +0800] ""GET /order/cart_info HTTP/1.1"" 500 74 ""-"" ""okhttp/3.10.0"" ""77.35.123.183"" ""-"" ""-"" ""memberId=-;currency=RUB;SHE_ID=-;userInfo[fb_user]=1;userInfo[is_wholesale]=common;origin_other_id=-;ref_cj=-;ref_linkshare=-;source_wga=-;cookieId=-;session_id=-;net_type=-;dev_id=shein_70b433fe-523e-474c-add7-c4fa6a87dd94;language=-;applanguage=ru;network_type=WIFI;Device=SM-A720F Android8.0.0;AppName=shein app;AppVersion=6.5.2;AppCountry=RU;SiteUID=andshRU;AppType=shein;"" 0.086 10.160.10.15:8001 api-service.shein.com 0.086"
"March 7th 2019, 16:45:04.000","194.87.150.199 - - [07/Mar/2019:16:45:04 +0800] ""GET /order/cart_info HTTP/1.1"" 500 74 ""-"" ""ZZKKO/6.5.2 (iPhone; iOS 12.1.4; Scale/2.00)"" ""194.87.150.199, 217.212.252.228"" ""-"" ""-"" ""memberId=69199103;currency=RUB;SHE_ID=-;userInfo[fb_user]=1;userInfo[is_wholesale]=common;origin_other_id=-;ref_cj=-;ref_linkshare=-;source_wga=-;cookieId=-;session_id=-;net_type=-;dev_id=cb47739cf55f308a8f2b221eeb49418c;language=-;applanguage=ru;network_type=WIFI;Device=iphone5s(Global) ios12.1.4;AppName=shein app;AppVersion=6.5.2;AppCountry=RU;SiteUID=iosshRU;AppType=shein;"" 0.210 10.160.10.15:8001 api-service.shein.com 0.210"
"March 7th 2019, 16:45:00.000","77.35.123.183 - - [07/Mar/2019:16:45:00 +0800] ""GET /order/cart_info HTTP/1.1"" 500 74 ""-"" ""okhttp/3.10.0"" ""77.35.123.183"" ""-"" ""-"" ""memberId=-;currency=RUB;SHE_ID=-;userInfo[fb_user]=1;userInfo[is_wholesale]=common;origin_other_id=-;ref_cj=-;ref_linkshare=-;source_wga=-;cookieId=-;session_id=-;net_type=-;dev_id=shein_70b433fe-523e-474c-add7-c4fa6a87dd94;language=-;applanguage=ru;network_type=WIFI;Device=SM-A720F Android8.0.0;AppName=shein app;AppVersion=6.5.2;AppCountry=RU;SiteUID=andshRU;AppType=shein;"" 0.093 10.160.11.122:8001 api-service.shein.com 0.093"
"March 7th 2019, 16:44:59.000","217.118.64.52 - - [07/Mar/2019:16:44:59 +0800] ""GET /order/cart_info HTTP/1.1"" 500 74 ""-"" ""okhttp/3.10.0"" ""217.118.64.52"" ""-"" ""-"" ""memberId=69727525;currency=RUB;SHE_ID=-;userInfo[fb_user]=1;userInfo[is_wholesale]=common;origin_other_id=-;ref_cj=-;ref_linkshare=-;source_wga=-;cookieId=-;session_id=-;net_type=-;dev_id=shein_5a7961e0-de00-469d-b7ca-61fdd72d75fb;language=-;applanguage=ru;network_type=4G;Device=LLD-L21 Android8.0.0;AppName=shein app;AppVersion=6.5.2;AppCountry=RU;SiteUID=andshRU;AppType=shein;"" 0.167 10.160.11.122:8001 api-service.shein.com 0.167"
"March 7th 2019, 16:44:59.000","178.155.4.94 - - [07/Mar/2019:16:44:59 +0800] ""GET /order/cart_info HTTP/1.1"" 500 74 ""-"" ""ZZKKO/6.5.2 (iPhone; iOS 12.1.4; Scale/3.00)"" ""178.155.4.94, 88.221.216.134"" ""-"" ""-"" ""memberId=68963805;currency=RUB;SHE_ID=-;userInfo[fb_user]=1;userInfo[is_wholesale]=common;origin_other_id=-;ref_cj=-;ref_linkshare=-;source_wga=-;cookieId=-;session_id=-;net_type=-;dev_id=3714e1c6553c800cf6a105f3649bd2f3;language=-;applanguage=ru;network_type=WIFI;Device=iphone7plus ios12.1.4;AppName=shein app;AppVersion=6.5.2;AppCountry=RU;SiteUID=iosshRU;AppType=shein;"" 0.228 10.160.11.122:8001 api-service.shein.com 0.228"
"March 7th 2019, 16:44:52.000","5.137.202.44 - - [07/Mar/2019:16:44:52 +0800] ""GET /order/cart_info HTTP/1.1"" 500 74 ""-"" ""okhttp/3.10.0"" ""5.137.202.44"" ""-"" ""-"" ""memberId=46646841;currency=RUB;SHE_ID=-;userInfo[fb_user]=1;userInfo[is_wholesale]=common;origin_other_id=-;ref_cj=-;ref_linkshare=-;source_wga=-;cookieId=-;session_id=-;net_type=-;dev_id=shein_1ca3756f-ce66-44e3-a5d9-3bf7c06920dd;language=-;applanguage=ru;network_type=WIFI;Device=LG-K220 Android6.0.1;AppName=shein app;AppVersion=6.5.2;AppCountry=RU;SiteUID=andshRU;AppType=shein;"" 0.116 10.160.11.122:8001 api-service.shein.com 0.116"
"March 7th 2019, 16:44:50.000","217.118.64.106 - - [07/Mar/2019:16:44:50 +0800] ""GET /order/cart_info HTTP/1.1"" 500 74 ""-"" ""ZZKKO/6.5.2 (iPhone; iOS 12.1.3; Scale/2.00)"" ""217.118.64.106, 2.22.31.173, 23.56.175.37"" ""-"" ""-"" ""memberId=68147553;currency=RUB;SHE_ID=-;userInfo[fb_user]=1;userInfo[is_wholesale]=common;origin_other_id=-;ref_cj=-;ref_linkshare=-;source_wga=-;cookieId=-;session_id=-;net_type=-;dev_id=9727d439deb0b23b46a1e04dea48fc7c;language=-;applanguage=ru;network_type=3G;Device=iphone6 ios12.1.3;AppName=shein app;AppVersion=6.5.2;AppCountry=RU;SiteUID=iosshRU;AppType=shein;"" 0.239 10.160.11.122:8001 api-service.shein.com 0.239"
"March 7th 2019, 16:44:49.000","5.137.202.44 - - [07/Mar/2019:16:44:49 +0800] ""GET /order/cart_info HTTP/1.1"" 500 74 ""-"" ""okhttp/3.10.0"" ""5.137.202.44, 2.22.31.172"" ""-"" ""-"" ""memberId=46646841;currency=RUB;SHE_ID=-;userInfo[fb_user]=1;userInfo[is_wholesale]=common;origin_other_id=-;ref_cj=-;ref_linkshare=-;source_wga=-;cookieId=-;session_id=-;net_type=-;dev_id=shein_1ca3756f-ce66-44e3-a5d9-3bf7c06920dd;language=-;applanguage=ru;network_type=WIFI;Device=LG-K220 Android6.0.1;AppName=shein app;AppVersion=6.5.2;AppCountry=RU;SiteUID=andshRU;AppType=shein;"" 0.102 10.160.10.15:8001 api-service.shein.com 0.102"
"March 7th 2019, 16:44:45.000","5.137.202.44 - - [07/Mar/2019:16:44:45 +0800] ""GET /order/cart_info HTTP/1.1"" 500 74 ""-"" ""okhttp/3.10.0"" ""5.137.202.44, 2.22.31.172"" ""-"" ""-"" ""memberId=46646841;currency=RUB;SHE_ID=-;userInfo[fb_user]=1;userInfo[is_wholesale]=common;origin_other_id=-;ref_cj=-;ref_linkshare=-;source_wga=-;cookieId=-;session_id=-;net_type=-;dev_id=shein_1ca3756f-ce66-44e3-a5d9-3bf7c06920dd;language=-;applanguage=ru;network_type=WIFI;Device=LG-K220 Android6.0.1;AppName=shein app;AppVersion=6.5.2;AppCountry=RU;SiteUID=andshRU;AppType=shein;"" 0.116 10.160.10.217:8001 api-service.shein.com 0.116"
"March 7th 2019, 16:44:43.000","217.118.64.52 - - [07/Mar/2019:16:44:43 +0800] ""GET /order/cart_info HTTP/1.1"" 500 74 ""-"" ""okhttp/3.10.0"" ""217.118.64.52"" ""-"" ""-"" ""memberId=69727525;currency=RUB;SHE_ID=-;userInfo[fb_user]=1;userInfo[is_wholesale]=common;origin_other_id=-;ref_cj=-;ref_linkshare=-;source_wga=-;cookieId=-;session_id=-;net_type=-;dev_id=shein_5a7961e0-de00-469d-b7ca-61fdd72d75fb;language=-;applanguage=ru;network_type=4G;Device=LLD-L21 Android8.0.0;AppName=shein app;AppVersion=6.5.2;AppCountry=RU;SiteUID=andshRU;AppType=shein;"" 0.119 10.160.11.122:8001 api-service.shein.com 0.119"
